gameId,queueId,seasonId,gameVersion,gameDuration,100_JUNGLE_champ,100_JUNGLE_rank,100_TOP_champ,100_TOP_rank,100_MIDDLE_champ,100_MIDDLE_rank,100_BOTTOM_2_champ,100_BOTTOM_2_rank,100_BOTTOM_champ,100_BOTTOM_rank,200_JUNGLE_champ,200_JUNGLE_rank,200_TOP_champ,200_TOP_rank,200_MIDDLE_champ,200_MIDDLE_rank,200_BOTTOM_2_champ,200_BOTTOM_2_rank,200_BOTTOM_champ,200_BOTTOM_rank,win
508392913,420,9,7.20.204.9809,1635,104,4,57,2,42,3,40,3,29,3,121,3,59,5,99,3,201,3,222,3,1
508385971,420,9,7.20.204.9809,2010,5,3,3,4,105,4,51,4,43,3,24,1,23,4,80,3,1,5,96,3,0
508377539,420,9,7.20.204.9809,2218,59,4,27,1,99,1,21,4,43,5,76,4,75,4,41,2,89,3,29,3,0
508400760,420,9,7.20.204.9809,1598,81,1,245,3,41,3,40,3,18,4,29,4,39,4,103,3,119,3,412,4,0
508384553,420,9,7.20.204.9809,2107,9,3,3,4,61,3,498,4,497,2,57,5,98,4,67,3,161,4,44,3,0
508175715,420,9,7.20.204.9809,2364,102,4,31,1,91,1,201,1,96,3,64,3,75,5,101,3,25,4,18,4,1
508172305,420,9,7.20.204.9809,1484,59,1,75,4,101,3,67,4,89,4,2,1,58,4,61,3,119,5,25,1,0
508148996,440,9,7.20.204.9809,1465,24,4,58,4,245,2,498,3,37,3,102,4,31,4,101,3,40,3,222,3,1
508134595,420,9,7.20.204.9809,1981,19,4,58,4,103,4,37,3,498,5,141,4,83,1,99,3,111,4,51,3,1
519753214,420,9,7.22.208.1062,2026,28,3,58,3,55,3,201,4,22,3,29,3,2,1,45,3,81,3,54,3,1
508131905,420,9,7.20.204.9809,1412,64,4,57,4,99,3,117,4,222,4,59,3,75,3,134,3,29,3,40,5,1
519728457,420,9,7.22.208.1062,1242,64,3,58,3,157,3,67,3,53,3,79,3,23,1,131,3,201,3,18,4,1
519423457,440,9,7.22.208.1062,2245,24,3,75,2,25,3,53,3,51,2,104,3,92,3,134,3,236,3,43,3,0
519337698,440,9,7.22.208.1062,2408,141,2,75,2,131,3,202,2,497,3,32,1,80,3,90,3,110,3,516,2,1
519323295,440,9,7.22.208.1062,1657,9,2,114,3,268,3,53,1,222,3,254,2,54,1,61,3,497,3,498,3,0
519308940,440,9,7.22.208.1062,1619,5,1,64,1,103,2,89,3,498,3,141,3,114,3,143,3,202,3,53,2,0
517028364,440,9,7.22.208.1062,1888,64,1,62,1,101,1,37,1,15,1,11,1,114,1,157,1,53,1,18,1,1
517010799,440,9,7.22.208.1062,2353,32,1,39,1,245,1,51,1,16,1,59,1,31,1,268,1,497,1,498,1,0
516959196,440,9,7.22.208.1062,1660,64,1,98,1,245,1,53,1,110,1,23,1,150,1,13,1,22,1,497,1,0
515506224,440,9,7.21.206.6866,960,31,4,75,4,202,3,40,3,67,4,72,3,58,3,90,4,16,3,96,3,0
516970457,440,9,7.22.208.1062,1674,92,1,6,1,245,1,29,1,16,1,32,1,58,1,4,1,110,1,497,1,1
515510668,440,9,7.21.206.6866,1996,107,3,126,3,143,4,53,4,21,4,17,3,6,2,1,4,236,2,37,1,1
515498247,440,9,7.21.206.6866,1462,24,1,114,3,143,4,51,3,99,4,32,1,240,4,245,1,236,3,40,2,1
514876224,440,9,7.21.206.6866,2169,11,1,23,5,61,4,201,1,15,2,77,3,86,3,25,2,18,1,89,3,1
514854446,420,9,7.21.206.6866,1779,9,3,58,3,38,1,53,1,29,3,5,2,150,1,105,3,18,3,25,3,0
514210429,440,9,7.21.206.6866,2204,64,3,122,1,99,2,516,5,236,3,28,1,6,3,25,1,14,3,67,3,0
514228657,440,9,7.21.206.6866,1753,76,4,150,3,157,2,110,3,143,4,79,3,69,4,91,2,51,1,412,1,0
514203800,440,9,7.21.206.6866,1647,120,4,58,3,90,1,96,3,37,2,57,5,240,3,91,3,15,2,117,3,0
514167901,440,9,7.21.206.6866,2382,107,3,86,1,245,2,106,1,15,3,19,3,58,3,90,1,40,1,18,4,0
514116338,440,9,7.21.206.6866,1574,19,3,110,1,157,5,53,3,222,1,24,3,85,3,42,3,429,1,12,3,0
513831614,440,9,7.21.206.6866,1731,59,3,58,3,157,2,498,2,25,1,121,3,57,3,105,1,81,4,516,2,1
513460425,420,9,7.21.206.6866,1396,32,3,420,3,13,1,80,3,498,2,245,4,57,3,26,2,16,1,18,2,0
513187172,440,9,7.21.206.6866,1941,24,1,58,4,134,5,119,4,37,2,35,3,516,3,91,3,267,2,222,1,1
513230212,440,9,7.21.206.6866,2046,32,3,92,1,131,1,202,2,516,3,19,3,68,2,90,2,498,3,497,3,0
517638762,440,9,7.22.208.1062,2679,98,1,75,1,105,1,201,1,236,1,120,1,50,1,45,1,110,1,117,1,1
520667511,420,9,7.22.208.1062,1158,64,5,157,5,84,5,89,3,67,5,203,3,24,5,7,5,498,5,37,5,0
514257528,440,9,7.21.206.6866,1819,57,4,122,5,245,2,21,1,89,4,60,5,80,4,99,2,222,4,267,3,1
520202034,420,9,7.22.208.1062,1299,60,1,24,4,134,4,21,4,81,5,11,4,107,5,245,5,67,1,16,5,1
520087435,420,9,7.22.208.1062,1673,79,5,516,5,84,5,267,5,15,5,131,5,90,5,238,5,429,4,12,1,0
520064181,420,9,7.22.208.1062,1493,11,1,84,5,99,5,202,5,53,5,24,5,17,5,45,5,412,5,236,5,1
520049833,420,9,7.22.208.1062,1706,104,5,126,5,84,5,412,4,110,5,141,5,98,5,238,5,51,4,89,5,1
519927994,420,9,7.22.208.1062,1709,104,5,223,4,126,5,44,1,110,5,64,5,41,5,1,5,267,5,67,5,0
519934947,420,9,7.22.208.1062,1690,29,5,122,4,84,5,412,4,67,5,107,5,54,4,69,5,117,5,81,5,0
519923191,420,9,7.22.208.1062,1813,18,1,150,5,84,5,412,4,81,5,64,1,68,5,161,5,201,4,119,5,1
519552413,420,9,7.22.208.1062,1970,9,4,516,4,90,4,99,5,21,4,35,5,126,5,84,5,201,5,81,4,0
519535007,420,9,7.22.208.1062,2357,64,4,62,5,84,5,26,5,81,5,29,1,92,5,103,4,236,4,53,5,1
519500042,420,9,7.22.208.1062,1989,24,1,50,4,103,5,267,5,498,5,77,5,59,5,245,5,67,5,53,5,1
519465949,420,9,7.22.208.1062,1227,141,5,157,5,45,5,57,5,498,5,102,5,164,4,84,5,26,4,18,1,1
519460380,420,9,7.22.208.1062,2154,64,4,86,5,38,5,267,4,29,5,11,4,84,5,91,5,96,1,497,5,0
518855879,420,9,7.22.208.1062,2020,24,4,41,5,90,5,412,5,81,4,203,1,57,5,1,5,99,5,236,5,1
518861939,420,9,7.22.208.1062,1073,64,5,86,1,84,5,51,5,53,5,79,5,203,1,99,5,81,5,12,4,1
518779758,420,9,7.22.208.1062,1605,59,5,54,5,161,4,99,5,222,5,64,5,150,4,91,5,29,5,25,5,0
518774430,420,9,7.22.208.1062,2184,59,5,80,5,34,5,133,5,53,4,254,5,54,5,84,5,432,1,81,4,0
518545943,420,9,7.22.208.1062,990,104,5,75,4,157,5,18,4,412,4,59,4,150,5,84,5,67,5,117,5,0
517710490,440,9,7.22.208.1062,2000,107,1,31,1,45,1,53,1,29,1,64,1,98,1,115,1,37,1,81,1,1
517704553,440,9,7.22.208.1062,1542,245,1,27,1,45,1,37,1,222,1,64,1,154,1,91,1,14,1,51,1,1
517700150,440,9,7.22.208.1062,1439,245,1,157,1,103,1,37,1,51,1,113,1,114,1,55,1,67,1,412,1,1
517633600,440,9,7.22.208.1062,2518,9,1,86,1,163,1,53,1,498,1,245,1,122,1,91,1,25,1,81,1,0
517393813,440,9,7.22.208.1062,2465,245,1,27,1,157,1,110,1,89,1,203,1,86,1,61,1,236,1,412,1,1
517347287,440,9,7.22.208.1062,2070,107,1,80,1,34,1,81,1,53,1,19,1,24,1,17,1,432,1,236,1,0
516909182,440,9,7.22.208.1062,1568,5,1,126,1,10,1,99,1,21,1,516,1,58,1,238,1,57,1,222,1,1
516246986,420,9,7.22.208.1062,1751,107,4,6,4,99,1,98,5,222,3,33,5,75,1,126,5,18,5,14,4,0
516226526,420,9,7.22.208.1062,1256,107,4,41,1,91,5,412,4,67,3,35,4,126,4,61,5,12,1,81,5,0
516225241,420,9,7.22.208.1062,1799,107,4,75,3,161,4,67,3,89,4,141,5,31,4,34,4,110,5,43,4,1
515933740,440,9,7.22.208.1062,2274,254,1,83,1,157,1,26,1,202,1,113,1,86,1,99,1,29,1,201,1,0
515345864,420,9,7.21.206.6866,1278,64,4,6,5,61,4,67,4,16,1,33,5,24,1,157,1,89,3,22,5,1
516206139,440,9,7.22.208.1062,1570,29,1,85,1,91,1,89,1,110,1,107,1,245,1,99,1,18,1,432,1,1
515331229,420,9,7.21.206.6866,2198,141,1,57,6,245,4,96,4,25,2,33,3,58,4,134,6,15,3,40,4,1
515317989,420,9,7.21.206.6866,1350,64,5,75,5,268,5,117,5,222,6,245,6,54,6,61,4,119,3,89,5,1
515295580,420,9,7.21.206.6866,1936,76,5,24,5,134,5,29,4,412,5,28,5,31,4,103,4,222,3,267,3,0
514834786,420,9,7.21.206.6866,1900,28,5,2,4,238,3,236,4,412,4,121,5,17,3,103,4,44,6,67,3,0
514843319,420,9,7.21.206.6866,1606,91,5,59,4,61,4,412,4,81,5,106,4,31,4,131,5,22,4,89,3,1
514841162,420,9,7.21.206.6866,2208,48,3,41,1,13,4,29,4,412,3,79,3,157,2,61,4,81,5,16,4,0
514820892,420,9,7.21.206.6866,1578,102,5,41,3,4,5,29,5,89,5,11,3,48,3,61,4,498,4,40,4,1
514757409,420,9,7.21.206.6866,2119,19,5,57,4,245,4,67,4,412,4,59,3,164,4,61,3,498,4,432,1,0
514781135,420,9,7.21.206.6866,1308,427,5,126,3,103,4,29,5,412,5,11,4,41,5,61,4,222,3,92,1,1
514727560,440,9,7.21.206.6866,1532,11,4,245,1,45,3,9,2,222,3,254,4,85,4,3,1,412,2,29,2,1
514616578,440,9,7.21.206.6866,1400,59,5,86,2,238,1,45,3,236,3,9,3,6,2,245,4,22,1,143,1,1
514530235,440,9,7.21.206.6866,2143,104,2,92,3,238,3,18,4,63,3,19,3,17,1,55,1,99,4,29,3,0
514594351,440,9,7.21.206.6866,1688,9,3,420,3,245,4,40,4,202,3,102,2,75,1,90,2,67,3,53,1,1
514524030,440,9,7.21.206.6866,1527,64,2,157,2,161,1,498,1,1,1,254,4,54,1,4,4,37,3,222,2,0
514475390,420,9,7.21.206.6866,1975,64,3,266,4,61,4,51,3,201,4,57,4,114,4,238,5,37,4,202,4,1
514502623,420,9,7.21.206.6866,1613,64,3,157,5,103,4,497,4,119,4,19,4,3,4,61,3,25,4,67,6,0
514496729,420,9,7.21.206.6866,2026,121,5,92,3,61,4,53,3,236,5,72,4,39,4,81,5,110,4,16,4,1
514473228,420,9,7.21.206.6866,1497,32,3,157,4,163,4,12,1,51,2,64,3,92,5,61,4,67,2,40,5,0
514441868,420,9,7.21.206.6866,1457,254,5,92,4,131,2,119,3,40,3,32,3,86,3,157,5,412,4,222,4,1
514458425,440,9,7.21.206.6866,2078,254,4,420,3,157,2,53,4,202,2,81,2,86,4,13,2,29,2,89,2,0
514409867,420,9,7.21.206.6866,2208,64,3,39,4,38,4,18,4,12,4,77,5,86,4,134,4,67,4,44,5,0
514428978,420,9,7.21.206.6866,1671,64,3,36,5,61,4,18,4,16,4,56,5,31,4,103,3,412,2,119,4,1
514415645,420,9,7.21.206.6866,1733,77,4,17,4,103,1,51,4,412,4,64,4,6,4,61,4,201,5,29,1,0
514042047,440,9,7.21.206.6866,2679,102,4,150,3,61,3,53,3,29,3,254,4,3,2,127,2,222,1,89,3,1
514004505,440,9,7.21.206.6866,1731,254,4,58,3,268,1,18,1,43,2,141,3,23,2,91,1,81,2,111,1,1
514030370,440,9,7.21.206.6866,981,77,1,6,1,127,1,22,1,12,2,254,4,68,2,99,3,27,1,21,2,1
513981647,420,9,7.21.206.6866,2174,59,2,41,4,61,4,67,3,89,3,64,1,122,5,13,5,110,5,99,5,0
513922830,420,9,7.21.206.6866,1778,113,2,150,3,115,5,96,4,3,3,59,3,77,1,61,4,40,3,18,1,0
513888736,420,9,7.21.206.6866,1514,141,1,41,4,91,3,40,3,119,3,5,5,2,3,61,4,53,4,202,3,0
513880529,420,9,7.21.206.6866,1777,113,5,238,5,61,4,37,1,96,5,59,1,50,4,91,4,51,4,40,4,1
513677180,420,9,7.21.206.6866,1367,32,1,150,5,266,4,21,5,89,3,113,4,6,5,61,4,96,4,25,4,1
513700932,420,9,7.21.206.6866,1996,64,4,150,5,103,4,89,3,67,5,59,4,122,4,1,4,222,4,25,4,1
513697585,440,9,7.21.206.6866,1887,104,2,50,2,99,2,429,3,43,3,19,1,23,3,4,2,117,1,222,4,1
520706519,440,9,7.22.208.1062,1713,107,3,10,2,268,3,30,2,96,3,81,3,22,2,82,2,222,3,497,3,1
520700932,440,9,7.22.208.1062,1660,64,2,126,3,35,2,202,3,111,3,11,3,83,3,99,3,53,1,67,3,0
520675867,440,9,7.22.208.1062,1759,19,1,4,3,81,3,21,3,412,3,120,3,8,2,238,2,498,3,497,2,1
520547918,440,9,7.22.208.1062,1121,24,2,77,2,105,1,119,2,12,1,29,3,41,2,45,3,201,2,67,3,1
518419257,440,9,7.22.208.1062,1483,141,3,23,4,268,4,18,4,89,4,120,3,31,4,76,1,202,4,412,3,1
518455871,440,9,7.22.208.1062,2248,104,4,75,3,268,3,412,3,67,4,57,4,41,4,61,3,89,1,81,4,0
517832024,440,9,7.22.208.1062,2341,120,1,83,1,101,1,74,1,53,1,28,1,245,1,41,1,37,1,81,1,1
516999688,440,9,7.22.208.1062,2238,102,1,98,1,99,1,25,1,81,1,57,1,126,1,62,1,67,1,12,1,0
517077779,440,9,7.22.208.1062,1792,32,1,75,1,101,1,67,1,99,1,57,1,141,1,91,1,202,1,412,1,1
516535586,440,9,7.22.208.1062,1813,57,1,150,1,61,1,40,1,67,1,11,1,31,1,41,1,18,1,44,1,0
516510123,440,9,7.22.208.1062,2171,113,1,111,1,157,1,117,1,202,1,19,1,86,1,90,1,267,1,67,1,1
516366680,440,9,7.22.208.1062,1600,57,1,80,1,90,1,18,1,37,1,121,1,41,1,61,1,201,1,22,1,1
516014315,440,9,7.22.208.1062,1545,5,1,36,1,13,1,202,1,201,1,19,1,41,1,105,1,53,1,21,1,1
515699991,440,9,7.21.206.6866,2112,9,3,57,1,238,1,202,2,16,4,19,4,157,5,61,3,18,2,20,1,1
515565174,440,9,7.21.206.6866,1821,81,3,67,1,245,1,110,3,98,4,9,3,92,1,45,2,18,1,53,2,1
515635751,440,9,7.21.206.6866,972,24,1,75,1,105,3,110,4,111,1,9,3,106,3,8,4,222,3,89,3,1
515481785,440,9,7.21.206.6866,1192,9,3,75,3,112,3,44,3,29,3,19,2,24,1,157,2,22,1,412,3,1
515351946,440,9,7.21.206.6866,980,77,3,74,1,238,3,15,3,497,3,203,3,45,1,122,3,89,1,18,3,1
515317038,440,9,7.21.206.6866,1923,78,3,150,3,236,3,412,3,81,4,19,1,39,4,38,4,12,3,110,3,1
515078641,440,9,7.21.206.6866,1832,154,3,1,2,157,1,63,2,202,2,57,2,82,4,105,2,22,2,34,3,0
515068054,440,9,7.21.206.6866,1287,106,2,150,3,45,2,222,3,412,3,79,2,57,1,238,3,69,2,9,3,0
515045144,440,9,7.21.206.6866,1731,59,4,80,4,268,3,18,3,267,2,113,3,39,2,1,1,51,4,22,3,1
514614477,440,9,7.21.206.6866,2451,24,3,75,2,91,3,236,1,40,2,203,3,150,3,45,3,412,2,18,3,0
514929371,420,9,7.21.206.6866,1234,11,3,150,3,268,2,412,3,222,3,60,3,85,4,63,3,119,4,25,4,0
514534288,440,9,7.21.206.6866,2486,104,3,150,1,45,1,201,3,222,2,154,2,6,2,157,3,21,1,25,3,1
514327887,440,9,7.21.206.6866,1967,11,3,23,4,157,3,429,1,12,4,76,1,82,3,163,4,22,3,412,2,1
514295829,440,9,7.21.206.6866,1779,64,3,82,3,157,3,67,1,40,1,266,3,10,3,131,3,222,3,201,3,1
514280295,440,9,7.21.206.6866,1575,2,3,10,3,268,3,222,3,412,4,59,3,516,3,45,3,51,4,117,1,0
513920185,440,9,7.21.206.6866,1924,79,1,75,2,99,4,498,1,412,3,28,2,68,2,157,3,18,3,16,3,1
513997656,440,9,7.21.206.6866,1357,421,5,58,3,69,3,25,4,18,3,141,1,10,4,99,2,111,1,22,4,0
513873263,420,9,7.21.206.6866,1321,113,3,92,3,38,2,117,4,222,4,64,2,85,4,1,1,18,3,89,1,1
513709338,440,9,7.21.206.6866,1911,64,2,57,3,90,3,12,2,222,3,20,3,266,2,157,4,67,1,412,3,0
513778319,440,9,7.21.206.6866,1294,4,4,23,3,126,1,18,4,53,2,11,3,62,2,61,1,222,3,37,3,1
513681446,440,9,7.21.206.6866,1934,19,2,98,2,61,3,18,3,201,2,3,1,83,1,84,1,429,5,40,3,0
513644458,440,9,7.21.206.6866,2507,76,3,39,4,245,3,497,3,498,4,516,3,24,1,268,3,412,4,67,3,0
513355673,440,9,7.21.206.6866,1421,59,2,164,2,131,2,18,3,53,3,107,1,86,1,4,3,236,1,201,3,1
513321378,440,9,7.21.206.6866,1250,64,3,91,2,245,2,89,3,18,4,120,3,6,2,105,1,222,2,412,3,0
513295361,440,9,7.21.206.6866,1809,29,3,24,4,3,3,89,4,202,3,113,3,150,3,90,3,497,3,15,2,0
513264539,440,9,7.21.206.6866,2107,35,4,39,3,103,3,111,1,51,4,24,3,57,4,268,3,89,3,18,3,0
513251290,440,9,7.21.206.6866,1431,79,4,114,4,61,3,43,3,29,3,11,2,150,1,55,1,110,3,54,1,1
512996778,440,9,7.21.206.6866,2120,64,3,238,3,4,3,412,3,202,2,141,3,150,3,126,3,51,3,89,4,1
512965037,440,9,7.21.206.6866,1840,141,4,10,1,143,2,51,1,54,1,11,3,3,2,84,3,40,2,21,3,0
512948329,440,9,7.21.206.6866,1137,28,3,17,4,157,3,202,3,12,1,59,3,98,1,90,4,201,3,18,3,0
512933260,440,9,7.21.206.6866,1944,59,1,62,4,268,3,18,3,16,1,421,3,24,2,34,4,89,3,29,4,1
512863455,440,9,7.21.206.6866,2058,107,3,150,4,42,1,18,3,44,3,64,1,516,2,7,3,67,2,267,2,1
512785154,440,9,7.21.206.6866,1865,32,2,157,3,268,3,432,2,18,3,77,1,150,1,61,2,67,3,412,1,1
512759680,440,9,7.21.206.6866,2382,33,3,67,3,105,3,117,1,202,2,2,3,68,2,38,3,51,2,40,1,1
512744295,440,9,7.21.206.6866,1549,59,1,105,3,157,3,44,2,22,3,79,2,31,2,34,1,18,2,53,1,1
512652048,440,9,7.21.206.6866,1532,106,3,122,2,157,3,222,2,25,1,113,2,83,3,45,3,201,2,236,1,1
512610610,440,9,7.21.206.6866,2648,28,3,81,3,61,3,498,2,98,2,5,3,58,1,55,3,51,1,4,2,1
512573535,440,9,7.21.206.6866,1008,245,3,62,3,157,3,18,2,12,1,19,1,54,1,55,1,202,1,412,3,1
512485898,440,9,7.21.206.6866,1873,98,1,126,4,81,2,12,1,67,1,19,3,150,2,103,2,29,2,412,2,0
512162529,440,9,7.21.206.6866,1873,19,3,164,3,63,3,412,3,67,3,24,3,6,3,45,2,51,4,43,1,0
511362289,420,9,7.21.206.6866,1641,59,4,127,3,38,4,267,3,236,4,56,3,3,3,10,2,201,3,22,1,0
511277235,420,9,7.21.206.6866,1636,113,3,6,3,161,4,16,4,67,3,19,4,92,3,61,2,412,3,18,1,0
511275327,420,9,7.21.206.6866,2227,254,3,86,3,1,4,117,4,119,1,32,4,58,4,99,4,43,3,18,4,1
510726189,440,9,7.20.204.9809,1833,104,2,122,3,61,1,44,1,18,3,64,1,157,2,238,2,202,3,89,3,0
510698699,440,9,7.20.204.9809,1516,19,2,83,1,157,2,96,2,412,2,154,2,23,3,99,1,18,1,117,2,0
510722688,440,9,7.20.204.9809,2363,141,1,14,3,245,3,110,1,63,2,254,2,150,3,105,1,16,2,15,1,0
510326030,440,9,7.20.204.9809,2002,19,1,24,3,25,3,51,1,201,2,60,3,23,2,236,3,497,2,67,3,1
510344256,440,9,7.20.204.9809,2057,79,2,245,4,4,1,497,1,498,3,64,2,23,2,157,3,99,3,18,3,1
510277734,420,9,7.20.204.9809,1998,81,5,150,3,63,3,432,3,51,2,64,4,86,3,45,2,18,4,267,3,0
510609536,440,9,7.20.204.9809,1221,120,3,14,2,268,3,99,2,119,2,33,2,8,2,45,2,21,1,44,3,1
510071056,420,9,7.20.204.9809,1627,57,4,31,3,1,3,51,4,10,3,154,4,58,4,8,5,222,4,201,3,1
510144360,440,9,7.20.204.9809,2002,104,3,122,3,238,3,412,4,18,4,48,6,78,3,103,1,110,3,516,3,0
509979074,420,9,7.20.204.9809,2022,48,1,80,4,61,3,429,4,12,3,32,1,59,5,90,4,119,4,10,3,1
509987162,420,9,7.20.204.9809,1878,35,5,245,3,157,3,67,4,10,3,113,3,141,5,103,4,18,4,89,3,1
521060615,440,9,7.23.209.7302,1327,35,3,31,3,115,4,18,3,267,4,154,4,420,4,90,4,412,4,81,3,1
520484884,420,9,7.22.208.1062,2145,121,3,92,4,134,4,412,4,21,4,141,3,41,4,115,3,37,3,498,4,1
521005035,440,9,7.23.209.7302,2440,54,4,98,4,8,5,21,1,267,4,19,5,92,4,90,3,44,3,202,4,0
520473542,420,9,7.22.208.1062,1145,121,5,41,3,4,4,67,3,201,4,64,3,92,4,126,4,202,4,9,4,0
520471593,420,9,7.22.208.1062,1131,104,3,78,4,45,4,117,3,29,3,121,3,80,4,157,3,25,3,96,4,1
520290547,420,9,7.22.208.1062,1463,64,4,126,4,3,3,202,4,37,3,120,3,150,4,161,3,110,4,21,4,0
520264746,420,9,7.22.208.1062,2397,121,3,150,4,45,1,40,4,236,3,104,4,6,1,268,4,53,1,429,4,1
519690451,440,9,7.22.208.1062,2085,24,1,516,3,245,4,119,3,143,1,79,3,157,3,25,3,202,2,12,3,0
520157074,420,9,7.22.208.1062,2622,141,4,27,4,245,4,412,4,81,4,59,3,126,1,91,4,18,4,43,4,0
520223760,420,9,7.22.208.1062,1859,72,3,105,4,9,4,202,4,16,4,64,3,24,4,127,4,12,3,81,4,1
519652840,440,9,7.22.208.1062,2083,105,3,17,4,45,4,222,4,412,4,107,4,92,4,63,4,110,3,12,4,1
520199201,420,9,7.22.208.1062,1538,76,4,150,4,45,4,110,4,117,1,79,4,122,4,103,3,53,1,18,4,1
519641553,440,9,7.22.208.1062,1712,59,4,92,4,7,3,51,4,44,3,102,4,50,1,105,4,42,4,412,4,0
519629593,440,9,7.22.208.1062,1614,35,3,14,3,112,4,67,4,37,1,19,4,92,4,157,3,498,4,412,4,0
519627458,420,9,7.22.208.1062,1604,59,4,154,3,61,4,37,3,18,3,78,4,157,4,103,4,43,1,236,4,1
519637917,420,9,7.22.208.1062,1107,33,3,23,1,45,3,67,4,432,4,107,4,13,1,55,4,497,3,18,4,0
519637117,420,9,7.22.208.1062,1872,141,4,105,4,34,3,498,4,497,4,60,4,17,4,10,5,21,4,25,4,0
519428519,440,9,7.22.208.1062,2180,19,3,31,3,45,4,89,3,119,4,77,3,42,4,268,4,498,3,12,1,0
519155833,440,9,7.22.208.1062,1063,56,4,6,3,112,3,498,3,44,3,154,3,126,3,45,4,18,4,99,4,1
519120091,440,9,7.22.208.1062,2070,141,3,33,4,45,4,57,4,18,4,59,4,236,3,3,4,51,3,412,4,0
519086609,440,9,7.22.208.1062,1124,19,1,23,1,80,4,110,3,37,3,141,3,41,4,45,4,497,3,21,1,0
518385593,440,9,7.22.208.1062,1965,64,4,41,1,13,4,53,4,81,4,11,3,105,4,104,4,236,4,37,4,1
518199453,440,9,7.22.208.1062,1959,113,4,157,4,3,3,25,4,498,3,102,4,14,4,79,4,432,5,67,4,0
518412011,440,9,7.22.208.1062,1913,104,4,122,4,79,4,143,4,67,4,141,4,6,4,3,3,89,4,222,4,0
518262769,440,9,7.22.208.1062,2056,141,1,122,4,134,3,81,3,267,3,64,3,203,3,45,4,21,4,26,4,0
518194408,440,9,7.22.208.1062,2011,64,4,24,4,268,4,16,4,202,4,106,4,157,4,81,4,67,4,40,4,0
518169382,440,9,7.22.208.1062,1936,64,4,98,1,161,4,236,3,412,3,11,4,50,3,45,4,67,3,201,3,0
518034378,440,9,7.22.208.1062,1515,104,4,83,3,61,4,89,3,222,3,102,3,31,3,45,4,498,3,53,4,0
517773986,440,9,7.22.208.1062,1284,141,1,17,1,90,1,67,1,40,1,64,1,24,1,45,1,37,1,202,1,0
517739990,440,9,7.22.208.1062,2696,31,1,80,1,161,1,16,1,81,1,57,1,516,1,1,1,12,1,498,1,0
517505741,440,9,7.22.208.1062,1763,141,1,24,1,61,1,119,1,16,1,56,1,3,1,157,1,67,1,497,1,1
517407108,440,9,7.22.208.1062,1326,9,1,240,1,245,1,117,1,29,1,266,1,98,1,105,1,53,1,222,1,0
517294438,440,9,7.22.208.1062,1629,141,1,245,1,13,1,236,1,12,1,19,1,150,1,43,1,51,1,111,1,1
517373199,440,9,7.22.208.1062,1800,64,1,75,1,238,1,201,1,18,1,141,1,86,1,3,1,498,1,497,1,0
517368592,440,9,7.22.208.1062,2105,107,1,39,1,161,1,136,1,81,1,5,1,150,1,99,1,498,1,497,1,1
517016965,440,9,7.22.208.1062,1274,64,1,57,1,161,1,18,1,53,1,105,1,98,1,7,1,110,1,267,1,0
517033134,440,9,7.22.208.1062,1339,120,1,157,1,69,1,117,1,222,1,33,1,86,1,30,1,202,1,267,1,0
516998485,440,9,7.22.208.1062,2192,245,1,150,1,61,1,222,1,412,1,64,1,3,1,84,1,117,1,18,1,1
517001775,440,9,7.22.208.1062,2257,107,1,31,1,45,1,498,1,161,1,19,1,86,1,90,1,44,1,81,1,1
516961116,440,9,7.22.208.1062,1412,59,1,68,1,64,1,81,1,117,1,24,1,80,1,157,1,51,1,40,1,1
516911470,440,9,7.22.208.1062,1268,254,1,157,1,91,1,412,1,15,1,141,1,114,1,99,1,201,1,498,1,1
516360503,440,9,7.22.208.1062,1732,80,1,79,1,105,1,236,1,12,1,59,1,83,1,17,1,53,1,29,1,0
516195231,440,9,7.22.208.1062,2213,79,1,516,1,99,1,201,1,67,1,102,1,59,1,105,1,43,1,110,1,0
516191542,440,9,7.22.208.1062,1271,102,1,17,1,45,1,117,1,51,1,120,1,80,1,161,1,53,1,67,1,1
516186141,440,9,7.22.208.1062,1907,154,1,36,1,103,1,223,1,498,1,64,1,80,1,45,1,40,1,67,1,0
516021876,440,9,7.22.208.1062,1958,59,1,516,1,103,1,40,1,29,1,64,1,17,1,7,1,119,1,117,1,0
515958557,440,9,7.22.208.1062,2128,141,1,31,1,134,1,117,1,498,1,24,1,420,1,99,1,201,1,18,1,0
515976596,440,9,7.22.208.1062,1447,245,1,75,1,91,1,110,1,44,1,57,1,133,1,103,1,22,1,16,1,1
515576054,440,9,7.21.206.6866,1910,64,1,157,3,55,1,18,4,117,2,57,3,133,3,3,4,498,4,89,2,0
515403112,440,9,7.21.206.6866,1915,106,3,6,3,91,3,1,1,81,2,64,5,50,1,45,1,119,3,16,2,0
515278722,440,9,7.21.206.6866,1575,32,1,75,3,13,3,67,3,111,1,154,3,86,3,3,1,412,2,21,4,1
515215034,440,9,7.21.206.6866,2069,154,3,17,3,3,3,201,2,236,4,24,3,6,3,157,1,119,1,161,3,1
514837354,440,9,7.21.206.6866,1764,105,1,48,3,157,1,89,3,29,4,24,1,126,1,3,3,412,1,110,4,1
514637583,440,9,7.21.206.6866,1809,79,4,41,2,34,3,497,1,498,1,141,1,86,1,45,1,202,1,432,3,0
